1,LAX,Los Angeles International,Los Angeles,CA,398.13,423.10," 258,821 "
2,DEN,Denver International,Denver,CO,315.72,335.51," 189,001 "
3,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,379.48,403.28," 187,188 "
4,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,347.97,369.79," 186,176 "
5,SFO,San Francisco International,San Francisco,CA,400.10,425.19," 181,355 "
6,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,419.35,445.64," 161,643 "
7,LGA,LaGuardia,New York-La Guardia,NY,333.57,354.48," 161,581 "
8,BOS,Logan International,Boston,MA,363.63,386.44," 159,742 "
9,JFK,John F. Kennedy International,New York-JFK,NY,388.32,412.67," 155,309 "
10,SEA,Seattle/Tacoma International,Seattle,WA,386.25,410.47," 150,890 "
11,PHX,Phoenix Sky Harbor International,Phoenix,AZ,323.32,343.59," 133,636 "
12,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,316.08,335.90," 127,259 "
13,EWR,Newark Liberty International,Newark,NJ,471.67,501.24," 124,185 "
14,PHL,Philadelphia International,Philadelphia,PA,390.52,415.01," 120,674 "
15,MCO,Orlando International,Orlando,FL,267.87,284.67," 117,557 "
16,LAS,McCarran International,Las Vegas,NV,261.84,278.26," 111,609 "
17,SAN,San Diego International,San Diego,CA,352.58,374.69," 105,300 "
18,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,358.57,381.05," 104,692 "
19,MSP,Minneapolis-St Paul International,Minneapolis,MN,420.89,447.28," 104,278 "
20,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,260.54,276.88," 100,709 "
21,DTW,Detroit Metro Wayne County,Detroit,MI,393.20,417.86," 98,746 "
22,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,502.75,534.27," 89,444 "
23,TPA,Tampa International,Tampa,FL,304.01,323.07," 87,909 "
24,MDW,Chicago Midway International,Chicago-Midway,IL,288.82,306.93," 87,693 "
25,PDX,Portland International,Portland,OR,356.78,379.15," 82,668 "
26,OAK,Metropolitan Oakland International,Oakland,CA,289.43,307.58," 74,670 "
27,STL,St Louis Lambert International,St. Louis,MO,346.71,368.45," 72,075 "
28,CLT,Charlotte Douglas International,Charlotte,NC,400.74,425.86," 70,009 "
29,MCI,Kansas City International,Kansas City,MO,345.69,367.37," 66,869 "
30,SMF,Sacramento International,Sacramento,CA,346.20,367.91," 66,063 "
31,AUS,Austin - Bergstrom International,Austin,TX,376.78,400.40," 63,971 "
32,SLC,Salt Lake City International,Salt Lake City,UT,384.26,408.35," 63,017 "
33,RDU,Raleigh-Durham International,Raleigh/Durham,NC,343.56,365.10," 61,197 "
34,HNL,Daniel K Inouye International,Honolulu,HI,346.75,368.50," 61,118 "
35,SJC,Norman Y. Mineta San Jose International,San Jose,CA,336.85,357.98," 59,103 "
36,HOU,William P Hobby,Houston-Hobby,TX,323.91,344.22," 57,114 "
37,SNA,John Wayne Airport-Orange County,Santa Ana,CA,360.25,382.84," 56,761 "
38,IAD,Washington Dulles International,Washington-Dulles,DC,498.63,529.90," 56,037 "
39,PIT,Pittsburgh International,Pittsburgh,PA,362.46,385.18," 55,234 "
40,BNA,Nashville International,Nashville,TN,360.17,382.75," 54,104 "
41,MKE,General Mitchell International,Milwaukee,WI,316.57,336.42," 49,463 "
42,SAT,San Antonio International,San Antonio,TX,374.95,398.47," 49,348 "
43,IND,Indianapolis International,Indianapolis,IN,376.24,399.84," 47,831 "
44,MIA,Miami International,Miami,FL,359.38,381.92," 44,816 "
45,CMH,John Glenn Columbus International,Columbus,OH,366.03,388.99," 44,066 "
46,DAL,Dallas Love Field,Dallas-Love Field,TX,275.58,292.86," 43,617 "
47,BUF,Buffalo Niagara International,Buffalo,NY,304.42,323.51," 40,466 "
48,MSY,Louis Armstrong New Orleans International,New Orleans,LA,349.38,371.29," 40,096 "
49,SJU,Luis Munoz Marin International,San Juan,PR,283.49,301.27," 39,237 "
50,BDL,Bradley International,Hartford,CT,401.76,426.95," 39,081 "
51,CLE,Cleveland-Hopkins International,Cleveland,OH,443.30,471.10," 35,925 "
52,ONT,Ontario International,Ontario,CA,332.51,353.36," 34,326 "
53,JAX,Jacksonville International,Jacksonville,FL,359.13,381.65," 34,022 "
54,BUR,Bob Hope,Burbank,CA,276.77,294.12," 32,785 "
55,ABQ,Albuquerque International Sunport,Albuquerque,NM,351.99,374.06," 32,329 "
56,OMA,Eppley Airfield,Omaha,NE,357.94,380.38," 28,947 "
57,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,306.82,326.06," 28,178 "
58,PVD,Theodore Francis Green State,Providence,RI,355.47,377.76," 26,097 "
59,OKC,Will Rogers World,Oklahoma City,OK,401.68,426.87," 25,839 "
60,RSW,Southwest Florida International,Fort Myers,FL,297.69,316.35," 25,312 "
61,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,519.21,551.77," 24,891 "
62,LGB,Long Beach Airport,Long Beach,CA,230.29,244.73," 24,316 "
63,RIC,Richmond International,Richmond,VA,401.45,426.62," 23,950 "
64,ORF,Norfolk International,Norfolk,VA,393.90,418.60," 23,833 "
65,TUS,Tucson International,Tucson,AZ,352.69,374.81," 22,740 "
66,SDF,Louisville International-Standiford Field,Louisville,KY,379.84,403.65," 21,837 "
67,DAY,James M Cox/Dayton International,Dayton,OH,361.90,384.59," 20,676 "
68,MEM,Memphis International,Memphis,TN,485.20,515.62," 20,119 "
69,ELP,El Paso International,El Paso,TX,384.22,408.31," 19,881 "
70,ANC,Ted Stevens Anchorage International,Anchorage,AK,553.15,587.83," 19,616 "
71,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,382.59,406.58," 19,602 "
72,RNO,Reno/Tahoe International,Reno,NV,334.43,355.40," 19,559 "
73,GEG,Spokane International,Spokane,WA,365.00,387.89," 18,907 "
74,TUL,Tulsa International,Tulsa,OK,430.75,457.76," 18,248 "
75,ROC,Greater Rochester International,Rochester,NY,335.06,356.07," 18,114 "
76,MHT,Manchester-Boston Regional,Manchester,NH,361.34,384.00," 17,945 "
77,ALB,Albany International,Albany,NY,414.35,440.33," 17,852 "
78,BOI,Boise Air Terminal,Boise,ID,390.32,414.80," 17,423 "
79,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,394.37,419.10," 15,936 "
80,CAK,Akron-Canton Regional,Akron,OH,311.03,330.54," 15,760 "
81,HPN,Westchester County,White Plains,NY,325.74,346.16," 14,792 "
82,OGG,Kahului Airport,Kahului,HI,256.94,273.05," 14,457 "
83,DSM,Des Moines International,Des Moines,IA,407.80,433.37," 13,761 "
84,CHS,Charleston AFB/International,Charleston,SC,428.40,455.26," 13,462 "
85,GRR,Gerald R. Ford International,Grand Rapids,MI,446.21,474.19," 13,333 "
86,SYR,Syracuse Hancock International,Syracuse,NY,411.78,437.60," 13,250 "
87,GSP,Greenville-Spartanburg International,Greenville-Spartanburg,SC,396.25,421.09," 12,290 "
88,MSN,Dane County Regional-Truax Field,Madison,WI,434.99,462.27," 11,677 "
89,COS,City of Colorado Springs Municipal,Colorado Springs,CO,380.46,404.32," 11,527 "
90,GSO,Piedmont Triad International,Greensboro/High Point,NC,426.32,453.05," 11,288 "
91,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,379.18,402.96," 11,260 "
92,TYS,McGhee Tyson,Knoxville,TN,459.58,488.40," 10,996 "
93,PWM,Portland International Jetport,Portland,ME,405.48,430.91," 10,757 "
94,ISP,Long Island MacArthur,Islip,NY,289.72,307.89," 10,508 "
95,BLI,Bellingham International,Bellingham,WA,245.91,261.33," 10,044 "
96,MDT,Harrisburg International,Harrisburg,PA,445.80,473.75," 9,493 "
97,FAT,Fresno Yosemite International,Fresno,CA,410.36,436.09," 9,449 "
98,ACY,Atlantic City International,Atlantic City,NJ,132.93,141.27," 9,435 "
99,PNS,Pensacola International,Pensacola,FL,415.98,442.06," 9,134 "
100,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,426.60,453.35," 8,655 "
101,BTV,Burlington International,Burlington,VT,431.98,459.07," 8,563 "
102,KOA,Kona International Airport at Keahole,Kona,HI,254.04,269.97," 8,349 "
103,LIH,Lihue Airport,Lihue,HI,238.28,253.22," 8,316 "
104,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,521.89,554.61," 8,172 "
105,MAF,Midland International Air and Space Port,Midland/Odessa,TX,388.10,412.43," 7,771 "
106,SAV,Savannah/Hilton Head International,Savannah,GA,466.76,496.03," 7,739 "
107,MYR,Myrtle Beach International,Myrtle Beach,SC,265.62,282.28," 7,259 "
108,XNA,Northwest Arkansas Regional,Fayetteville,AR,518.26,550.76," 6,859 "
109,LEX,Blue Grass,Lexington,KY,436.09,463.44," 6,851 "
110,LBB,Lubbock Preston Smith International,Lubbock,TX,374.45,397.93," 6,779 "
111,ITO,Hilo International,Hilo,HI,215.88,229.41," 6,738 "
112,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,142.03,150.93," 6,663 "
113,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,438.44,465.94," 6,473 "
114,CAE,Columbia Metropolitan,Columbia,SC,508.90,540.81," 6,000 "
114,FNT,Bishop International,Flint,MI,360.20,382.79," 6,000 "
116,BIL,Billings Logan International,Billings,MT,390.39,414.87," 5,911 "
117,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,340.18,361.51," 5,875 "
118,AMA,Rick Husband Amarillo International,Amarillo,TX,376.78,400.41," 5,793 "
