1,LAX,Los Angeles International,Los Angeles,CA,389.12,399.62," 314,820 "
2,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,342.11,351.34," 240,877 "
3,DEN,Denver International,Denver,CO,323.53,332.26," 222,218 "
4,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,381.72,392.02," 206,834 "
5,SFO,San Francisco International,San Francisco,CA,423.82,435.26," 206,473 "
6,SEA,Seattle/Tacoma International,Seattle,WA,360.65,370.38," 189,879 "
7,BOS,Logan International,Boston,MA,364.78,374.63," 189,198 "
8,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,363.99,373.81," 184,967 "
9,LGA,LaGuardia,New York-La Guardia,NY,357.10,366.73," 176,013 "
10,JFK,John F. Kennedy International,New York-JFK,NY,430.84,442.47," 168,959 "
11,EWR,Newark Liberty International,Newark,NJ,478.87,491.79," 149,334 "
12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,342.45,351.69," 149,087 "
13,LAS,McCarran International,Las Vegas,NV,243.06,249.62," 141,990 "
14,PHL,Philadelphia International,Philadelphia,PA,384.34,394.71," 139,649 "
15,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,349.88,359.33," 127,238 "
16,MCO,Orlando International,Orlando,FL,287.52,295.28," 126,663 "
17,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,328.02,336.88," 126,340 "
18,MSP,Minneapolis-St Paul International,Minneapolis,MN,425.20,436.68," 121,718 "
19,SAN,San Diego International,San Diego,CA,361.63,371.40," 120,517 "
20,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,444.60,456.60," 109,912 "
21,DTW,Detroit Metro Wayne County,Detroit,MI,410.09,421.16," 108,869 "
22,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,264.52,271.66," 106,097 "
23,PDX,Portland International,Portland,OR,351.07,360.55," 103,375 "
24,TPA,Tampa International,Tampa,FL,317.64,326.22," 96,780 "
25,MDW,Chicago Midway International,Chicago-Midway,IL,294.98,302.94," 96,184 "
26,OAK,Metropolitan Oakland International,Oakland,CA,318.66,327.27," 82,860 "
27,AUS,Austin - Bergstrom International,Austin,TX,357.22,366.87," 81,563 "
28,SLC,Salt Lake City International,Salt Lake City,UT,384.01,394.37," 77,366 "
29,CLT,Charlotte Douglas International,Charlotte,NC,446.84,458.91," 76,932 "
30,DAL,Dallas Love Field,Dallas-Love Field,TX,279.29,286.83," 73,333 "
31,STL,St Louis Lambert International,St. Louis,MO,375.43,385.56," 72,187 "
32,MCI,Kansas City International,Kansas City,MO,362.56,372.35," 70,642 "
33,SJC,Norman Y. Mineta San Jose International,San Jose,CA,344.96,354.27," 70,378 "
34,SMF,Sacramento International,Sacramento,CA,375.64,385.78," 70,363 "
35,RDU,Raleigh-Durham International,Raleigh/Durham,NC,373.69,383.78," 67,658 "
36,MIA,Miami International,Miami,FL,348.38,357.78," 66,356 "
37,SNA,John Wayne Airport-Orange County,Santa Ana,CA,371.72,381.75," 65,091 "
38,IAD,Washington Dulles International,Washington-Dulles,DC,447.16,459.23," 64,309 "
39,HOU,William P Hobby,Houston-Hobby,TX,345.94,355.28," 62,957 "
40,BNA,Nashville International,Nashville,TN,385.35,395.75," 61,702 "
41,HNL,Daniel K Inouye International,Honolulu,HI,386.85,397.29," 59,487 "
42,CLE,Cleveland-Hopkins International,Cleveland,OH,352.97,362.50," 55,646 "
43,PIT,Pittsburgh International,Pittsburgh,PA,390.50,401.04," 53,267 "
44,IND,Indianapolis International,Indianapolis,IN,374.42,384.52," 52,603 "
45,MSY,Louis Armstrong New Orleans International,New Orleans,LA,329.39,338.28," 51,422 "
46,SAT,San Antonio International,San Antonio,TX,402.99,413.87," 48,606 "
47,CMH,John Glenn Columbus International,Columbus,OH,399.04,409.81," 44,951 "
48,BDL,Bradley International,Hartford,CT,400.01,410.81," 44,139 "
49,MKE,General Mitchell International,Milwaukee,WI,360.35,370.08," 43,520 "
50,SJU,Luis Munoz Marin International,San Juan,PR,327.90,336.75," 39,715 "
51,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,426.92,438.45," 37,221 "
52,JAX,Jacksonville International,Jacksonville,FL,381.80,392.10," 35,381 "
53,BUF,Buffalo Niagara International,Buffalo,NY,329.26,338.14," 34,993 "
54,ONT,Ontario International,Ontario,CA,358.54,368.22," 32,350 "
55,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,326.06,334.86," 31,727 "
56,BUR,Bob Hope,Burbank,CA,302.18,310.33," 31,319 "
57,ABQ,Albuquerque International Sunport,Albuquerque,NM,383.17,393.51," 30,008 "
58,OMA,Eppley Airfield,Omaha,NE,391.87,402.45," 29,415 "
59,ANC,Ted Stevens Anchorage International,Anchorage,AK,428.88,440.46," 27,860 "
60,RSW,Southwest Florida International,Fort Myers,FL,324.79,333.55," 27,679 "
61,RIC,Richmond International,Richmond,VA,425.43,436.92," 26,552 "
62,OKC,Will Rogers World,Oklahoma City,OK,421.76,433.14," 26,218 "
63,MEM,Memphis International,Memphis,TN,396.17,406.87," 26,099 "
64,PVD,Theodore Francis Green State,Providence,RI,362.87,372.66," 25,903 "
65,ORF,Norfolk International,Norfolk,VA,445.02,457.03," 22,516 "
66,SDF,Louisville International-Standiford Field,Louisville,KY,426.50,438.01," 21,742 "
67,BOI,Boise Air Terminal,Boise,ID,369.76,379.74," 20,936 "
68,RNO,Reno/Tahoe International,Reno,NV,359.03,368.72," 20,586 "
69,GEG,Spokane International,Spokane,WA,375.46,385.60," 20,431 "
70,SFB,Orlando Sanford International,Sanford,FL,93.87,96.41," 20,358 "
71,CHS,Charleston AFB/International,Charleston,SC,384.04,394.40," 19,668 "
72,LGB,Long Beach Airport,Long Beach,CA,254.27,261.14," 19,661 "
73,TUL,Tulsa International,Tulsa,OK,424.01,435.45," 19,548 "
74,ELP,El Paso International,El Paso,TX,410.61,421.70," 19,437 "
75,TUS,Tucson International,Tucson,AZ,411.39,422.50," 19,333 "
76,ALB,Albany International,Albany,NY,443.05,455.01," 18,519 "
77,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,440.61,452.50," 18,494 "
78,GRR,Gerald R. Ford International,Grand Rapids,MI,423.94,435.39," 17,749 "
79,ROC,Greater Rochester International,Rochester,NY,388.41,398.89," 16,967 "
80,DSM,Des Moines International,Des Moines,IA,383.91,394.27," 16,835 "
81,MHT,Manchester-Boston Regional,Manchester,NH,381.37,391.67," 15,922 "
82,PIE,St Pete Clearwater International,St. Petersburg,FL,90.64,93.09," 15,769 "
83,DAY,James M Cox/Dayton International,Dayton,OH,427.43,438.97," 15,084 "
84,OGG,Kahului Airport,Kahului,HI,325.44,334.22," 14,638 "
85,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,444.22,456.21," 14,184 "
86,SYR,Syracuse Hancock International,Syracuse,NY,416.71,427.96," 14,164 "
87,GSP,Greenville-Spartanburg International,Greenville-Spartanburg,SC,416.81,428.06," 13,508 "
88,PWM,Portland International Jetport,Portland,ME,422.29,433.68," 12,398 "
89,HPN,Westchester County,White Plains,NY,388.22,398.70," 12,269 "
90,MYR,Myrtle Beach International,Myrtle Beach,SC,215.74,221.57," 12,121 "
91,CAK,Akron-Canton Regional,Akron,OH,308.58,316.91," 12,105 "
92,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,399.80,410.59," 12,005 "
93,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,94.90,97.46," 11,947 "
94,TYS,McGhee Tyson,Knoxville,TN,465.93,478.50," 11,678 "
95,GSO,Piedmont Triad International,Greensboro/High Point,NC,448.94,461.06," 11,398 "
