1,LAX,Los Angeles International,Los Angeles,CA,411.42,428.75," 220,045 "
2,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,389.30,405.69," 208,180 "
3,DEN,Denver International,Denver,CO,337.20,351.39," 179,903 "
4,BOS,Logan International,Boston,MA,390.65,407.10," 169,125 "
5,SFO,San Francisco International,San Francisco,CA,423.23,441.05," 159,733 "
6,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,425.28,443.19," 157,953 "
7,JFK,John F. Kennedy International,New York-JFK,NY,439.32,457.82," 147,758 "
8,SEA,Seattle/Tacoma International,Seattle,WA,365.95,381.35," 146,489 "
9,MSP,Minneapolis-St Paul International,Minneapolis,MN,445.60,464.36," 141,637 "
10,LGA,LaGuardia,New York-La Guardia,NY,387.35,403.66," 139,934 "
11,EWR,Newark Liberty International,Newark,NJ,473.26,493.19," 138,612 "
12,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,423.58,441.42," 137,057 "
13,PHX,Phoenix Sky Harbor International,Phoenix,AZ,357.34,372.39," 129,896 "
14,PHL,Philadelphia International,Philadelphia,PA,427.84,445.86," 118,413 "
15,DTW,Detroit Metro Wayne County,Detroit,MI,424.53,442.41," 115,454 "
16,MCO,Orlando International,Orlando,FL,311.17,324.27," 104,859 "
17,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,371.25,386.88," 102,549 "
18,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,334.55,348.64," 100,021 "
19,LAS,McCarran International,Las Vegas,NV,283.17,295.10," 97,810 "
20,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,294.86,307.27," 97,766 "
21,SAN,San Diego International,San Diego,CA,366.38,381.81," 90,448 "
22,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,466.43,486.07," 86,276 "
23,TPA,Tampa International,Tampa,FL,330.82,344.75," 82,666 "
24,MDW,Chicago Midway International,Chicago-Midway,IL,318.57,331.98," 80,756 "
25,PDX,Portland International,Portland,OR,367.67,383.15," 79,814 "
26,SLC,Salt Lake City International,Salt Lake City,UT,400.61,417.47," 67,393 "
27,STL,St Louis Lambert International,St. Louis,MO,382.93,399.06," 64,824 "
28,OAK,Metropolitan Oakland International,Oakland,CA,294.18,306.57," 64,728 "
29,CLT,Charlotte Douglas International,Charlotte,NC,463.72,483.25," 64,365 "
30,MCI,Kansas City International,Kansas City,MO,383.23,399.37," 60,283 "
31,AUS,Austin - Bergstrom International,Austin,TX,393.34,409.90," 59,918 "
32,DAL,Dallas Love Field,Dallas-Love Field,TX,279.78,291.56," 59,508 "
33,MIA,Miami International,Miami,FL,424.42,442.29," 56,557 "
34,SMF,Sacramento International,Sacramento,CA,369.08,384.62," 55,236 "
35,SJC,Norman Y. Mineta San Jose International,San Jose,CA,325.14,338.83," 53,784 "
36,RDU,Raleigh-Durham International,Raleigh/Durham,NC,394.68,411.29," 53,101 "
37,IAD,Washington Dulles International,Washington-Dulles,DC,458.59,477.90," 52,183 "
38,HNL,Daniel K Inouye International,Honolulu,HI,360.45,375.63," 51,984 "
39,SNA,John Wayne Airport-Orange County,Santa Ana,CA,377.03,392.90," 51,931 "
40,IND,Indianapolis International,Indianapolis,IN,403.84,420.84," 51,372 "
41,BNA,Nashville International,Nashville,TN,388.15,404.49," 50,955 "
42,PIT,Pittsburgh International,Pittsburgh,PA,396.46,413.15," 50,704 "
43,CLE,Cleveland-Hopkins International,Cleveland,OH,384.64,400.83," 50,023 "
44,HOU,William P Hobby,Houston-Hobby,TX,339.47,353.77," 48,177 "
45,MKE,General Mitchell International,Milwaukee,WI,370.40,386.00," 48,157 "
46,BDL,Bradley International,Hartford,CT,389.05,405.43," 44,860 "
47,CMH,John Glenn Columbus International,Columbus,OH,414.40,431.85," 43,926 "
48,MSY,Louis Armstrong New Orleans International,New Orleans,LA,345.52,360.07," 43,183 "
49,RSW,Southwest Florida International,Fort Myers,FL,320.32,333.80," 40,171 "
50,SAT,San Antonio International,San Antonio,TX,404.29,421.31," 38,549 "
51,BUF,Buffalo Niagara International,Buffalo,NY,347.52,362.16," 34,930 "
52,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,350.25,364.99," 33,938 "
53,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,477.11,497.20," 32,587 "
54,SJU,Luis Munoz Marin International,San Juan,PR,347.55,362.18," 30,321 "
55,OMA,Eppley Airfield,Omaha,NE,409.69,426.94," 28,676 "
56,BUR,Bob Hope,Burbank,CA,283.16,295.08," 27,752 "
57,JAX,Jacksonville International,Jacksonville,FL,388.81,405.18," 27,688 "
58,PVD,Theodore Francis Green State,Providence,RI,349.87,364.60," 26,288 "
59,ONT,Ontario International,Ontario,CA,347.89,362.53," 26,096 "
60,ABQ,Albuquerque International Sunport,Albuquerque,NM,380.64,396.67," 22,903 "
61,OKC,Will Rogers World,Oklahoma City,OK,425.76,443.69," 20,590 "
62,RIC,Richmond International,Richmond,VA,416.51,434.04," 20,249 "
63,GRR,Gerald R. Ford International,Grand Rapids,MI,437.48,455.90," 20,248 "
64,MEM,Memphis International,Memphis,TN,443.03,461.68," 20,175 "
65,SDF,Louisville International-Standiford Field,Louisville,KY,421.93,439.69," 19,601 "
66,GEG,Spokane International,Spokane,WA,364.35,379.69," 19,579 "
67,ALB,Albany International,Albany,NY,431.56,449.73," 18,434 "
68,ROC,Greater Rochester International,Rochester,NY,395.06,411.70," 18,252 "
69,BOI,Boise Air Terminal,Boise,ID,382.76,398.87," 17,831 "
70,TUS,Tucson International,Tucson,AZ,404.94,421.99," 17,424 "
71,ORF,Norfolk International,Norfolk,VA,446.32,465.11," 17,036 "
72,ANC,Ted Stevens Anchorage International,Anchorage,AK,541.30,564.09," 16,882 "
73,DSM,Des Moines International,Des Moines,IA,432.85,451.08," 16,680 "
74,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,433.23,451.47," 16,255 "
75,RNO,Reno/Tahoe International,Reno,NV,359.85,375.01," 15,940 "
