1,LAX,Los Angeles International,Los Angeles,CA,434.92,450.77," 258,798 "
2,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,405.14,419.90," 203,185 "
3,DEN,Denver International,Denver,CO,336.37,348.63," 199,980 "
4,SFO,San Francisco International,San Francisco,CA,455.29,471.88," 184,562 "
5,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,418.75,434.01," 179,329 "
6,BOS,Logan International,Boston,MA,390.76,405.00," 178,947 "
7,SEA,Seattle/Tacoma International,Seattle,WA,388.28,402.43," 161,808 "
8,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,412.42,427.45," 155,924 "
9,LGA,LaGuardia,New York-La Guardia,NY,402.16,416.82," 155,449 "
10,JFK,John F. Kennedy International,New York-JFK,NY,447.32,463.62," 152,152 "
11,PHX,Phoenix Sky Harbor International,Phoenix,AZ,354.80,367.73," 139,809 "
12,EWR,Newark Liberty International,Newark,NJ,488.78,506.59," 139,644 "
13,MSP,Minneapolis-St Paul International,Minneapolis,MN,433.04,448.82," 120,918 "
14,PHL,Philadelphia International,Philadelphia,PA,434.33,450.16," 118,489 "
15,LAS,McCarran International,Las Vegas,NV,260.52,270.01," 116,974 "
16,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,384.48,398.49," 115,106 "
17,MCO,Orlando International,Orlando,FL,312.53,323.92," 112,220 "
18,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,340.98,353.40," 111,792 "
19,DTW,Detroit Metro Wayne County,Detroit,MI,430.53,446.22," 109,440 "
20,SAN,San Diego International,San Diego,CA,379.65,393.49," 105,872 "
21,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,468.65,485.73," 100,837 "
22,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,288.64,299.15," 100,215 "
23,PDX,Portland International,Portland,OR,378.33,392.11," 90,217 "
24,TPA,Tampa International,Tampa,FL,334.16,346.34," 88,960 "
25,MDW,Chicago Midway International,Chicago-Midway,IL,330.21,342.25," 86,050 "
26,OAK,Metropolitan Oakland International,Oakland,CA,308.64,319.88," 72,934 "
27,CLT,Charlotte Douglas International,Charlotte,NC,433.25,449.04," 71,897 "
28,SLC,Salt Lake City International,Salt Lake City,UT,397.79,412.28," 69,394 "
29,AUS,Austin - Bergstrom International,Austin,TX,397.01,411.47," 68,008 "
30,STL,St Louis Lambert International,St. Louis,MO,382.56,396.50," 67,391 "
31,MCI,Kansas City International,Kansas City,MO,371.85,385.40," 63,947 "
32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,390.89,405.14," 63,319 "
33,SJC,Norman Y. Mineta San Jose International,San Jose,CA,345.50,358.10," 63,204 "
34,SMF,Sacramento International,Sacramento,CA,373.58,387.19," 62,667 "
35,HNL,Daniel K Inouye International,Honolulu,HI,380.29,394.14," 61,192 "
36,IAD,Washington Dulles International,Washington-Dulles,DC,462.39,479.24," 60,432 "
37,DAL,Dallas Love Field,Dallas-Love Field,TX,291.53,302.16," 59,285 "
38,BNA,Nashville International,Nashville,TN,382.78,396.73," 57,062 "
39,SNA,John Wayne Airport-Orange County,Santa Ana,CA,386.60,400.69," 56,916 "
40,MIA,Miami International,Miami,FL,412.63,427.66," 55,884 "
41,HOU,William P Hobby,Houston-Hobby,TX,346.80,359.44," 53,975 "
42,PIT,Pittsburgh International,Pittsburgh,PA,404.60,419.34," 52,474 "
43,IND,Indianapolis International,Indianapolis,IN,420.62,435.94," 50,168 "
44,MSY,Louis Armstrong New Orleans International,New Orleans,LA,358.64,371.71," 47,685 "
