1,LAX,Los Angeles International,Los Angeles,CA,407.25,440.80," 228,119 "
2,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,373.97,404.78," 185,614 "
3,DEN,Denver International,Denver,CO,328.70,355.78," 178,294 "
4,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,378.08,409.23," 168,190 "
5,BOS,Logan International,Boston,MA,353.42,382.53," 163,292 "
6,SFO,San Francisco International,San Francisco,CA,418.73,453.23," 163,247 "
7,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,420.88,455.56," 149,747 "
8,SEA,Seattle/Tacoma International,Seattle,WA,367.90,398.21," 147,463 "
9,JFK,John F. Kennedy International,New York-JFK,NY,396.23,428.88," 137,511 "
10,LGA,LaGuardia,New York-La Guardia,NY,361.30,391.06," 136,447 "
11,PHX,Phoenix Sky Harbor International,Phoenix,AZ,324.23,350.94," 134,103 "
12,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,321.95,348.48," 120,061 "
13,PHL,Philadelphia International,Philadelphia,PA,382.32,413.82," 119,721 "
14,EWR,Newark Liberty International,Newark,NJ,473.62,512.64," 118,641 "
15,MCO,Orlando International,Orlando,FL,274.23,296.83," 114,611 "
16,MSP,Minneapolis-St Paul International,Minneapolis,MN,424.77,459.76," 106,831 "
17,DTW,Detroit Metro Wayne County,Detroit,MI,386.58,418.43," 105,167 "
18,SAN,San Diego International,San Diego,CA,354.66,383.89," 99,953 "
19,LAS,McCarran International,Las Vegas,NV,266.88,288.87," 97,896 "
20,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,269.21,291.40," 96,093 "
21,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,381.16,412.56," 92,681 "
22,TPA,Tampa International,Tampa,FL,313.94,339.81," 85,696 "
23,MDW,Chicago Midway International,Chicago-Midway,IL,289.99,313.88," 84,683 "
24,PDX,Portland International,Portland,OR,370.76,401.31," 81,483 "
25,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,493.87,534.56," 80,216 "
26,STL,St Louis Lambert International,St. Louis,MO,339.62,367.60," 69,712 "
27,OAK,Metropolitan Oakland International,Oakland,CA,286.56,310.17," 68,887 "
28,MCI,Kansas City International,Kansas City,MO,332.85,360.28," 64,519 "
29,SLC,Salt Lake City International,Salt Lake City,UT,371.97,402.62," 63,690 "
30,CLT,Charlotte Douglas International,Charlotte,NC,396.57,429.25," 63,264 "
31,SMF,Sacramento International,Sacramento,CA,344.54,372.93," 62,945 "
32,RDU,Raleigh-Durham International,Raleigh/Durham,NC,346.69,375.26," 60,635 "
33,IAD,Washington Dulles International,Washington-Dulles,DC,473.84,512.88," 60,389 "
34,AUS,Austin - Bergstrom International,Austin,TX,376.15,407.14," 59,023 "
35,HNL,Daniel K Inouye International,Honolulu,HI,365.91,396.06," 56,453 "
36,SJC,Norman Y. Mineta San Jose International,San Jose,CA,328.73,355.82," 56,116 "
37,PIT,Pittsburgh International,Pittsburgh,PA,342.49,370.71," 54,889 "
38,HOU,William P Hobby,Houston-Hobby,TX,303.82,328.85," 53,272 "
39,SNA,John Wayne Airport-Orange County,Santa Ana,CA,359.41,389.02," 52,891 "
40,MKE,General Mitchell International,Milwaukee,WI,304.23,329.30," 52,447 "
41,BNA,Nashville International,Nashville,TN,352.61,381.66," 51,922 "
42,IND,Indianapolis International,Indianapolis,IN,370.56,401.09," 51,273 "
43,MIA,Miami International,Miami,FL,350.71,379.61," 50,236 "
44,SAT,San Antonio International,San Antonio,TX,362.39,392.25," 47,206 "
45,CMH,John Glenn Columbus International,Columbus,OH,353.74,382.89," 43,659 "
46,MSY,Louis Armstrong New Orleans International,New Orleans,LA,343.14,371.42," 42,329 "
47,BDL,Bradley International,Hartford,CT,388.91,420.95," 40,798 "
48,DAL,Dallas Love Field,Dallas-Love Field,TX,277.00,299.83," 39,756 "
49,CLE,Cleveland-Hopkins International,Cleveland,OH,431.43,466.97," 38,194 "
50,BUF,Buffalo Niagara International,Buffalo,NY,320.13,346.51," 37,753 "
51,JAX,Jacksonville International,Jacksonville,FL,350.50,379.38," 33,785 "
52,BUR,Bob Hope,Burbank,CA,298.94,323.57," 33,765 "
53,SJU,Luis Munoz Marin International,San Juan,PR,312.48,338.23," 33,201 "
54,ONT,Ontario International,Ontario,CA,327.24,354.20," 33,005 "
55,ABQ,Albuquerque International Sunport,Albuquerque,NM,349.11,377.88," 32,074 "
56,RSW,Southwest Florida International,Fort Myers,FL,312.57,338.33," 31,066 "
57,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,317.38,343.53," 29,995 "
