1,LAX,Los Angeles International,Los Angeles,CA,358.71,363.51," 326,077 "
2,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,313.45,317.64," 259,981 "
3,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,339.43,343.97," 229,225 "
4,SFO,San Francisco International,San Francisco,CA,401.34,406.71," 218,324 "
5,DEN,Denver International,Denver,CO,307.51,311.62," 216,281 "
6,BOS,Logan International,Boston,MA,342.16,346.74," 202,424 "
7,SEA,Seattle/Tacoma International,Seattle,WA,338.79,343.32," 197,344 "
8,EWR,Newark Liberty International,Newark,NJ,417.13,422.72," 179,730 "
9,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,351.78,356.49," 178,464 "
10,LGA,LaGuardia,New York-La Guardia,NY,330.26,334.68," 169,358 "
11,JFK,John F. Kennedy International,New York-JFK,NY,399.02,404.36," 168,768 "
12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,316.00,320.23," 165,366 "
13,MCO,Orlando International,Orlando,FL,247.23,250.54," 157,841 "
14,LAS,McCarran International,Las Vegas,NV,222.90,225.89," 149,156 "
15,PHL,Philadelphia International,Philadelphia,PA,367.09,372.01," 139,008 "
16,MSP,Minneapolis-St Paul International,Minneapolis,MN,371.48,376.46," 138,559 "
17,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,337.07,341.58," 133,031 "
18,DTW,Detroit Metro Wayne County,Detroit,MI,370.18,375.14," 125,983 "
19,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,313.81,318.01," 122,916 "
20,SAN,San Diego International,San Diego,CA,353.65,358.39," 122,885 "
21,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,235.55,238.70," 119,815 "
22,PDX,Portland International,Portland,OR,321.04,325.34," 111,904 "
23,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,430.33,436.09," 106,661 "
24,TPA,Tampa International,Tampa,FL,310.70,314.86," 101,971 "
25,MDW,Chicago Midway International,Chicago-Midway,IL,276.36,280.06," 94,004 "
26,MIA,Miami International,Miami,FL,296.20,300.17," 84,693 "
27,CLT,Charlotte Douglas International,Charlotte,NC,398.36,403.69," 84,185 "
28,SLC,Salt Lake City International,Salt Lake City,UT,350.45,355.14," 83,179 "
29,OAK,Metropolitan Oakland International,Oakland,CA,297.36,301.34," 81,989 "
30,AUS,Austin - Bergstrom International,Austin,TX,378.50,383.56," 78,759 "
31,RDU,Raleigh-Durham International,Raleigh/Durham,NC,348.34,353.00," 75,449 "
32,STL,St Louis Lambert International,St. Louis,MO,350.74,355.44," 74,078 "
