1,LAX,Los Angeles International,Los Angeles,CA,422.58,442.21," 263,161 "
2,DEN,Denver International,Denver,CO,335.05,350.62," 192,244 "
3,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,412.34,431.50," 185,026 "
4,SFO,San Francisco International,San Francisco,CA,431.26,451.29," 180,191 "
5,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,420.07,439.59," 166,544 "
6,BOS,Logan International,Boston,MA,367.53,384.60," 166,227 "
7,LGA,LaGuardia,New York-La Guardia,NY,371.16,388.40," 163,540 "
8,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,431.81,451.87," 163,184 "
9,SEA,Seattle/Tacoma International,Seattle,WA,383.25,401.05," 159,379 "
10,JFK,John F. Kennedy International,New York-JFK,NY,417.14,436.52," 152,957 "
11,EWR,Newark Liberty International,Newark,NJ,491.37,514.20," 135,008 "
12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,362.77,379.62," 130,351 "
13,LAS,McCarran International,Las Vegas,NV,265.33,277.66," 119,050 "
14,PHL,Philadelphia International,Philadelphia,PA,416.22,435.55," 118,823 "
15,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,332.74,348.20," 117,722 "
16,MCO,Orlando International,Orlando,FL,303.30,317.39," 106,025 "
17,SAN,San Diego International,San Diego,CA,375.94,393.40," 105,556 "
18,MSP,Minneapolis-St Paul International,Minneapolis,MN,452.72,473.74," 105,295 "
19,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,376.65,394.15," 101,672 "
20,DTW,Detroit Metro Wayne County,Detroit,MI,435.91,456.16," 95,859 "
21,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,506.97,530.52," 94,924 "
22,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,289.05,302.47," 94,321 "
23,PDX,Portland International,Portland,OR,365.91,382.91," 86,837 "
24,MDW,Chicago Midway International,Chicago-Midway,IL,325.87,341.01," 82,633 "
25,TPA,Tampa International,Tampa,FL,342.43,358.34," 80,763 "
26,CLT,Charlotte Douglas International,Charlotte,NC,415.87,435.19," 73,082 "
27,OAK,Metropolitan Oakland International,Oakland,CA,319.23,334.05," 72,194 "
28,STL,St Louis Lambert International,St. Louis,MO,372.39,389.69," 68,003 "
29,AUS,Austin - Bergstrom International,Austin,TX,387.74,405.75," 66,308 "
30,MCI,Kansas City International,Kansas City,MO,374.49,391.88," 64,182 "
31,HNL,Daniel K Inouye International,Honolulu,HI,361.88,378.69," 62,827 "
32,SLC,Salt Lake City International,Salt Lake City,UT,416.13,435.46," 62,638 "
33,SMF,Sacramento International,Sacramento,CA,387.73,405.74," 62,102 "
34,SJC,Norman Y. Mineta San Jose International,San Jose,CA,351.88,368.23," 61,712 "
35,RDU,Raleigh-Durham International,Raleigh/Durham,NC,384.71,402.58," 57,246 "
36,SNA,John Wayne Airport-Orange County,Santa Ana,CA,387.08,405.06," 56,125 "
37,IAD,Washington Dulles International,Washington-Dulles,DC,505.81,529.31," 55,919 "
38,BNA,Nashville International,Nashville,TN,383.21,401.01," 53,646 "
39,HOU,William P Hobby,Houston-Hobby,TX,358.87,375.54," 53,178 "
40,PIT,Pittsburgh International,Pittsburgh,PA,406.70,425.59," 49,791 "
41,MIA,Miami International,Miami,FL,381.49,399.21," 47,877 "
42,SAT,San Antonio International,San Antonio,TX,402.04,420.71," 46,118 "
43,IND,Indianapolis International,Indianapolis,IN,413.91,433.13," 45,303 "
44,DAL,Dallas Love Field,Dallas-Love Field,TX,300.29,314.24," 43,106 "
