1,LAX,Los Angeles International,Los Angeles,CA,409.82,435.36," 236,996 "
2,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,388.46,412.67," 190,814 "
3,DEN,Denver International,Denver,CO,320.95,340.95," 183,686 "
4,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,360.76,383.24," 175,003 "
5,SFO,San Francisco International,San Francisco,CA,423.67,450.07," 172,002 "
6,BOS,Logan International,Boston,MA,371.90,395.08," 165,417 "
7,LGA,LaGuardia,New York-La Guardia,NY,354.56,376.65," 153,897 "
8,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,406.67,432.02," 149,789 "
9,SEA,Seattle/Tacoma International,Seattle,WA,390.97,415.33," 146,325 "
10,JFK,John F. Kennedy International,New York-JFK,NY,405.05,430.30," 141,222 "
11,PHX,Phoenix Sky Harbor International,Phoenix,AZ,333.97,354.78," 133,501 "
12,PHL,Philadelphia International,Philadelphia,PA,387.29,411.43," 121,837 "
13,EWR,Newark Liberty International,Newark,NJ,485.18,515.42," 119,399 "
14,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,318.55,338.41," 117,383 "
15,MCO,Orlando International,Orlando,FL,275.74,292.93," 113,658 "
16,MSP,Minneapolis-St Paul International,Minneapolis,MN,422.58,448.91," 110,436 "
17,DTW,Detroit Metro Wayne County,Detroit,MI,406.33,431.66," 104,119 "
18,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,370.10,393.16," 103,594 "
19,LAS,McCarran International,Las Vegas,NV,268.01,284.71," 100,202 "
20,SAN,San Diego International,San Diego,CA,362.72,385.32," 100,183 "
21,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,267.44,284.11," 99,113 "
22,TPA,Tampa International,Tampa,FL,309.37,328.65," 88,383 "
23,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,502.15,533.44," 85,688 "
24,MDW,Chicago Midway International,Chicago-Midway,IL,303.69,322.61," 84,948 "
25,PDX,Portland International,Portland,OR,365.39,388.16," 84,108 "
26,STL,St Louis Lambert International,St. Louis,MO,346.99,368.62," 68,985 "
27,OAK,Metropolitan Oakland International,Oakland,CA,298.58,317.18," 68,798 "
28,CLT,Charlotte Douglas International,Charlotte,NC,397.37,422.14," 67,264 "
29,MCI,Kansas City International,Kansas City,MO,351.31,373.20," 62,431 "
30,RDU,Raleigh-Durham International,Raleigh/Durham,NC,349.27,371.04," 62,058 "
31,SMF,Sacramento International,Sacramento,CA,350.83,372.69," 61,942 "
32,HNL,Daniel K Inouye International,Honolulu,HI,333.82,354.62," 61,744 "
33,SLC,Salt Lake City International,Salt Lake City,UT,393.14,417.65," 61,553 "
34,AUS,Austin - Bergstrom International,Austin,TX,388.95,413.19," 59,727 "
35,SJC,Norman Y. Mineta San Jose International,San Jose,CA,342.41,363.75," 56,546 "
36,SNA,John Wayne Airport-Orange County,Santa Ana,CA,366.35,389.18," 55,475 "
37,IAD,Washington Dulles International,Washington-Dulles,DC,495.43,526.31," 54,160 "
38,PIT,Pittsburgh International,Pittsburgh,PA,362.21,384.78," 54,011 "
39,BNA,Nashville International,Nashville,TN,366.94,389.81," 52,496 "
40,HOU,William P Hobby,Houston-Hobby,TX,335.51,356.42," 51,608 "
41,IND,Indianapolis International,Indianapolis,IN,375.59,399.00," 50,959 "
42,MIA,Miami International,Miami,FL,355.78,377.95," 49,906 "
43,MKE,General Mitchell International,Milwaukee,WI,332.10,352.79," 47,154 "
44,SAT,San Antonio International,San Antonio,TX,380.86,404.59," 45,220 "
45,CMH,John Glenn Columbus International,Columbus,OH,368.37,391.33," 44,875 "
46,MSY,Louis Armstrong New Orleans International,New Orleans,LA,361.31,383.83," 42,577 "
47,BDL,Bradley International,Hartford,CT,403.05,428.17," 41,371 "
48,CLE,Cleveland-Hopkins International,Cleveland,OH,458.11,486.66," 41,267 "
49,DAL,Dallas Love Field,Dallas-Love Field,TX,283.15,300.79," 40,936 "
50,BUF,Buffalo Niagara International,Buffalo,NY,312.98,332.48," 39,394 "
51,SJU,Luis Munoz Marin International,San Juan,PR,291.96,310.15," 36,324 "
52,RSW,Southwest Florida International,Fort Myers,FL,299.70,318.38," 32,172 "
53,JAX,Jacksonville International,Jacksonville,FL,363.49,386.14," 32,062 "
54,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,311.46,330.87," 31,922 "
55,BUR,Bob Hope,Burbank,CA,281.69,299.25," 31,537 "
56,ONT,Ontario International,Ontario,CA,338.32,359.41," 31,117 "
57,ABQ,Albuquerque International Sunport,Albuquerque,NM,358.04,380.35," 30,038 "
58,PVD,Theodore Francis Green State,Providence,RI,359.45,381.85," 28,161 "
59,OMA,Eppley Airfield,Omaha,NE,370.42,393.51," 27,855 "
60,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,518.48,550.80," 25,161 "
61,OKC,Will Rogers World,Oklahoma City,OK,405.07,430.31," 24,125 "
62,ORF,Norfolk International,Norfolk,VA,393.80,418.34," 22,839 "
63,SDF,Louisville International-Standiford Field,Louisville,KY,384.83,408.82," 22,642 "
64,RIC,Richmond International,Richmond,VA,412.25,437.94," 22,393 "
65,TUS,Tucson International,Tucson,AZ,368.00,390.93," 22,176 "
66,GEG,Spokane International,Spokane,WA,366.65,389.50," 19,953 "
67,LGB,Long Beach Airport,Long Beach,CA,233.84,248.41," 19,864 "
68,DAY,James M Cox/Dayton International,Dayton,OH,362.05,384.61," 19,499 "
69,ELP,El Paso International,El Paso,TX,378.15,401.71," 19,106 "
70,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,388.82,413.06," 19,035 "
71,MEM,Memphis International,Memphis,TN,479.71,509.60," 19,024 "
72,MHT,Manchester-Boston Regional,Manchester,NH,365.35,388.12," 18,403 "
73,RNO,Reno/Tahoe International,Reno,NV,327.26,347.65," 18,237 "
74,ROC,Greater Rochester International,Rochester,NY,339.08,360.21," 17,856 "
75,BOI,Boise Air Terminal,Boise,ID,389.29,413.55," 17,850 "
76,ALB,Albany International,Albany,NY,411.36,437.00," 17,609 "
77,TUL,Tulsa International,Tulsa,OK,430.19,457.00," 17,318 "
78,ANC,Ted Stevens Anchorage International,Anchorage,AK,621.41,660.13," 17,249 "
79,CAK,Akron-Canton Regional,Akron,OH,321.05,341.06," 15,399 "
80,DSM,Des Moines International,Des Moines,IA,387.24,411.37," 15,162 "
