1,LAX,Los Angeles International,Los Angeles,CA,408.64,429.24," 259,704 "
2,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,388.91,408.51," 201,401 "
3,DEN,Denver International,Denver,CO,323.72,340.04," 195,836 "
4,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,383.05,402.35," 190,913 "
5,SFO,San Francisco International,San Francisco,CA,429.38,451.02," 182,746 "
6,BOS,Logan International,Boston,MA,375.68,394.62," 180,928 "
7,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,416.83,437.84," 164,306 "
8,LGA,LaGuardia,New York-La Guardia,NY,362.47,380.75," 162,872 "
9,SEA,Seattle/Tacoma International,Seattle,WA,381.43,400.65," 159,679 "
10,JFK,John F. Kennedy International,New York-JFK,NY,398.29,418.37," 147,729 "
11,PHX,Phoenix Sky Harbor International,Phoenix,AZ,346.86,364.35," 142,740 "
12,EWR,Newark Liberty International,Newark,NJ,474.64,498.56," 138,331 "
13,PHL,Philadelphia International,Philadelphia,PA,405.65,426.10," 126,372 "
14,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,315.42,331.32," 125,043 "
15,LAS,McCarran International,Las Vegas,NV,257.01,269.96," 121,345 "
16,MCO,Orlando International,Orlando,FL,284.02,298.34," 118,571 "
17,MSP,Minneapolis-St Paul International,Minneapolis,MN,436.88,458.90," 115,291 "
18,DTW,Detroit Metro Wayne County,Detroit,MI,413.90,434.76," 108,092 "
19,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,274.86,288.71," 105,474 "
20,SAN,San Diego International,San Diego,CA,361.87,380.11," 103,648 "
21,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,367.24,385.75," 102,215 "
22,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,492.29,517.10," 94,604 "
23,MDW,Chicago Midway International,Chicago-Midway,IL,304.85,320.21," 93,488 "
24,TPA,Tampa International,Tampa,FL,318.86,334.93," 92,216 "
25,PDX,Portland International,Portland,OR,367.53,386.06," 86,001 "
26,CLT,Charlotte Douglas International,Charlotte,NC,405.58,426.02," 75,858 "
27,STL,St Louis Lambert International,St. Louis,MO,355.39,373.30," 74,422 "
28,OAK,Metropolitan Oakland International,Oakland,CA,305.98,321.41," 70,086 "
29,MCI,Kansas City International,Kansas City,MO,365.09,383.49," 68,770 "
30,SLC,Salt Lake City International,Salt Lake City,UT,400.27,420.44," 66,252 "
31,AUS,Austin - Bergstrom International,Austin,TX,384.99,404.39," 65,047 "
32,SMF,Sacramento International,Sacramento,CA,377.43,396.45," 63,844 "
33,HNL,Daniel K Inouye International,Honolulu,HI,352.68,370.46," 63,243 "
34,RDU,Raleigh-Durham International,Raleigh/Durham,NC,372.28,391.04," 62,098 "
35,SJC,Norman Y. Mineta San Jose International,San Jose,CA,343.98,361.32," 61,484 "
36,IAD,Washington Dulles International,Washington-Dulles,DC,479.81,503.99," 57,966 "
37,BNA,Nashville International,Nashville,TN,368.48,387.05," 57,899 "
38,SNA,John Wayne Airport-Orange County,Santa Ana,CA,378.78,397.87," 56,640 "
39,HOU,William P Hobby,Houston-Hobby,TX,336.65,353.62," 56,446 "
40,PIT,Pittsburgh International,Pittsburgh,PA,389.44,409.07," 55,502 "
41,MIA,Miami International,Miami,FL,369.05,387.65," 51,343 "
42,IND,Indianapolis International,Indianapolis,IN,395.25,415.17," 51,099 "
43,MKE,General Mitchell International,Milwaukee,WI,351.67,369.39," 47,780 "
44,SAT,San Antonio International,San Antonio,TX,389.46,409.09," 46,796 "
45,MSY,Louis Armstrong New Orleans International,New Orleans,LA,353.69,371.52," 46,194 "
46,CMH,John Glenn Columbus International,Columbus,OH,390.23,409.90," 46,168 "
47,DAL,Dallas Love Field,Dallas-Love Field,TX,290.80,305.46," 44,143 "
48,CLE,Cleveland-Hopkins International,Cleveland,OH,446.50,469.01," 43,448 "
49,BDL,Bradley International,Hartford,CT,413.70,434.56," 42,372 "
50,BUF,Buffalo Niagara International,Buffalo,NY,312.96,328.73," 41,301 "
51,SJU,Luis Munoz Marin International,San Juan,PR,301.28,316.47," 39,367 "
52,RSW,Southwest Florida International,Fort Myers,FL,313.07,328.85," 35,082 "
53,JAX,Jacksonville International,Jacksonville,FL,376.34,395.31," 33,326 "
54,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,311.92,327.65," 32,418 "
55,ABQ,Albuquerque International Sunport,Albuquerque,NM,343.21,360.51," 32,167 "
56,PVD,Theodore Francis Green State,Providence,RI,342.25,359.51," 31,599 "
57,BUR,Bob Hope,Burbank,CA,284.82,299.18," 31,241 "
58,ONT,Ontario International,Ontario,CA,355.28,373.19," 30,117 "
59,OMA,Eppley Airfield,Omaha,NE,385.69,405.13," 29,926 "
60,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,518.09,544.20," 28,646 "
61,OKC,Will Rogers World,Oklahoma City,OK,407.60,428.15," 26,293 "
62,RIC,Richmond International,Richmond,VA,417.95,439.02," 23,869 "
63,SDF,Louisville International-Standiford Field,Louisville,KY,403.87,424.22," 23,067 "
64,LGB,Long Beach Airport,Long Beach,CA,236.82,248.75," 21,830 "
65,ORF,Norfolk International,Norfolk,VA,406.92,427.43," 21,590 "
66,TUS,Tucson International,Tucson,AZ,381.21,400.42," 21,545 "
67,MEM,Memphis International,Memphis,TN,476.37,500.38," 21,127 "
68,DAY,James M Cox/Dayton International,Dayton,OH,369.88,388.52," 20,653 "
69,MHT,Manchester-Boston Regional,Manchester,NH,360.47,378.64," 20,517 "
70,ANC,Ted Stevens Anchorage International,Anchorage,AK,509.92,535.62," 19,790 "
71,ELP,El Paso International,El Paso,TX,373.13,391.94," 19,450 "
72,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,408.40,428.99," 19,257 "
73,GEG,Spokane International,Spokane,WA,377.14,396.15," 19,061 "
74,TUL,Tulsa International,Tulsa,OK,437.34,459.38," 19,059 "
75,RNO,Reno/Tahoe International,Reno,NV,352.41,370.17," 18,843 "
76,ROC,Greater Rochester International,Rochester,NY,351.73,369.46," 18,408 "
77,ALB,Albany International,Albany,NY,421.98,443.25," 18,136 "
78,BOI,Boise Air Terminal,Boise,ID,401.52,421.75," 17,620 "
79,CHS,Charleston AFB/International,Charleston,SC,394.79,414.69," 15,848 "
80,LIT,Bill and Hillary Clinton Nat Adams Field,Little Rock,AR,394.22,414.09," 15,785 "
81,OGG,Kahului Airport,Kahului,HI,272.10,285.81," 15,594 "
82,GRR,Gerald R. Ford International,Grand Rapids,MI,435.04,456.97," 15,590 "
83,DSM,Des Moines International,Des Moines,IA,399.55,419.69," 15,563 "
84,SYR,Syracuse Hancock International,Syracuse,NY,405.90,426.36," 14,762 "
85,CAK,Akron-Canton Regional,Akron,OH,334.13,350.98," 14,704 "
86,AZA,Phoenix - Mesa Gateway,Phoenix,AZ,124.73,131.02," 12,823 "
87,HPN,Westchester County,White Plains,NY,383.28,402.59," 12,507 "
88,PWM,Portland International Jetport,Portland,ME,392.80,412.60," 12,385 "
89,MSN,Dane County Regional-Truax Field,Madison,WI,467.26,490.81," 12,296 "
90,GSP,Greenville-Spartanburg International,Greenville-Spartanburg,SC,407.31,427.84," 12,150 "
91,SFB,Orlando Sanford International,Sanford,FL,99.31,104.31," 12,113 "
92,GSO,Piedmont Triad International,Greensboro/High Point,NC,446.12,468.60," 11,373 "
93,ISP,Long Island MacArthur,Islip,NY,281.73,295.93," 11,358 "
94,TYS,McGhee Tyson,Knoxville,TN,464.76,488.19," 11,177 "
95,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,396.30,416.28," 10,897 "
96,BLI,Bellingham International,Bellingham,WA,209.62,220.18," 10,745 "
97,MDT,Harrisburg International,Harrisburg,PA,443.52,465.87," 9,506 "
98,FAT,Fresno Yosemite International,Fresno,CA,426.90,448.42," 9,443 "
99,PNS,Pensacola International,Pensacola,FL,442.45,464.75," 9,040 "
100,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg,MS,435.12,457.06," 8,965 "
101,BTV,Burlington International,Burlington,VT,426.32,447.81," 8,698 "
102,COS,City of Colorado Springs Municipal,Colorado Springs,CO,444.68,467.09," 8,563 "
103,PIE,St Pete Clearwater International,St. Petersburg,FL,103.40,108.61," 8,376 "
104,LIH,Lihue Airport,Lihue,HI,255.27,268.14," 8,191 "
105,KOA,Kona International Airport at Keahole,Kona,HI,290.49,305.13," 8,180 "
106,CID,The Eastern Iowa,Cedar Rapids/Iowa City,IA,416.31,437.30," 7,433 "
107,SAV,Savannah/Hilton Head International,Savannah,GA,493.14,518.00," 7,361 "
108,ACY,Atlantic City International,Atlantic City,NJ,159.41,167.44," 7,339 "
109,MAF,Midland International Air and Space Port,Midland/Odessa,TX,417.28,438.31," 7,324 "
110,PSP,Palm Springs International,Palm Springs,CA,379.99,399.14," 7,309 "
111,XNA,Northwest Arkansas Regional,Fayetteville,AR,522.55,548.89," 7,230 "
112,LEX,Blue Grass,Lexington,KY,422.72,444.02," 7,207 "
113,HSV,Huntsville International-Carl T Jones Field,Huntsville,AL,547.49,575.08," 7,118 "
114,MYR,Myrtle Beach International,Myrtle Beach,SC,264.64,277.98," 7,075 "
115,FSD,Joe Foss Field,Sioux Falls,SD,388.85,408.45," 6,902 "
116,ITO,Hilo International,Hilo,HI,237.98,249.98," 6,847 "
117,LBB,Lubbock Preston Smith International,Lubbock,TX,395.61,415.55," 6,478 "
118,SRQ,Sarasota/Bradenton International,Sarasota/Bradenton,FL,364.56,382.93," 6,373 "
119,CAE,Columbia Metropolitan,Columbia,SC,494.88,519.83," 6,299 "
120,EUG,Mahlon Sweet Field,Eugene,OR,375.06,393.96," 6,089 "
121,FNT,Bishop International,Flint,MI,368.21,386.77," 6,005 "
122,BTR,Baton Rouge Metropolitan/Ryan Field,Baton Rouge,LA,453.01,475.85," 5,836 "
123,AMA,Rick Husband Amarillo International,Amarillo,TX,399.27,419.40," 5,612 "
124,FAR,Hector International,Fargo,ND,439.21,461.35," 5,533 "
125,MLI,Quad City International,Moline,IL,410.06,430.73," 5,473 "
126,ILM,Wilmington International,Wilmington,NC,439.77,461.93," 5,348 "
