1,LAX,Los Angeles International,Los Angeles,CA,399.16,433.16," 239,352 "
2,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,382.13,414.67," 190,152 "
3,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,375.79,407.80," 184,161 "
4,DEN,Denver International,Denver,CO,317.77,344.84," 181,951 "
5,BOS,Logan International,Boston,MA,361.90,392.72," 173,460 "
6,SFO,San Francisco International,San Francisco,CA,415.89,451.31," 168,532 "
7,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,414.73,450.05," 162,972 "
8,SEA,Seattle/Tacoma International,Seattle,WA,369.95,401.45," 155,485 "
9,LGA,LaGuardia,New York-La Guardia,NY,354.67,384.87," 149,734 "
10,JFK,John F. Kennedy International,New York-JFK,NY,396.85,430.65," 143,990 "
11,PHX,Phoenix Sky Harbor International,Phoenix,AZ,326.69,354.51," 140,454 "
12,EWR,Newark Liberty International,Newark,NJ,469.31,509.28," 136,756 "
13,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,334.31,362.78," 130,873 "
14,PHL,Philadelphia International,Philadelphia,PA,388.72,421.83," 127,836 "
15,MCO,Orlando International,Orlando,FL,279.78,303.61," 118,713 "
16,DTW,Detroit Metro Wayne County,Detroit,MI,385.09,417.88," 111,454 "
17,MSP,Minneapolis-St Paul International,Minneapolis,MN,405.96,440.53," 111,014 "
18,LAS,McCarran International,Las Vegas,NV,284.54,308.77," 103,800 "
19,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,266.38,289.06," 102,745 "
20,SAN,San Diego International,San Diego,CA,357.67,388.13," 100,589 "
21,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,386.43,419.34," 94,833 "
22,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,472.76,513.02," 92,324 "
23,TPA,Tampa International,Tampa,FL,309.84,336.23," 90,337 "
24,MDW,Chicago Midway International,Chicago-Midway,IL,307.33,333.51," 87,368 "
25,PDX,Portland International,Portland,OR,378.77,411.02," 79,219 "
26,STL,St Louis Lambert International,St. Louis,MO,342.46,371.62," 73,904 "
27,MCI,Kansas City International,Kansas City,MO,334.93,363.46," 69,752 "
28,CLT,Charlotte Douglas International,Charlotte,NC,394.17,427.74," 69,253 "
29,SMF,Sacramento International,Sacramento,CA,356.15,386.48," 68,060 "
30,OAK,Metropolitan Oakland International,Oakland,CA,310.45,336.89," 66,255 "
31,SLC,Salt Lake City International,Salt Lake City,UT,376.19,408.23," 64,985 "
32,IAD,Washington Dulles International,Washington-Dulles,DC,474.92,515.36," 64,824 "
33,RDU,Raleigh-Durham International,Raleigh/Durham,NC,344.57,373.92," 61,804 "
34,PIT,Pittsburgh International,Pittsburgh,PA,339.37,368.27," 60,702 "
35,AUS,Austin - Bergstrom International,Austin,TX,371.82,403.48," 59,288 "
36,SJC,Norman Y. Mineta San Jose International,San Jose,CA,336.93,365.63," 58,944 "
37,MKE,General Mitchell International,Milwaukee,WI,309.09,335.41," 58,875 "
38,HNL,Daniel K Inouye International,Honolulu,HI,364.64,395.69," 57,285 "
39,SNA,John Wayne Airport-Orange County,Santa Ana,CA,364.77,395.84," 56,461 "
40,IND,Indianapolis International,Indianapolis,IN,367.62,398.93," 54,884 "
41,BNA,Nashville International,Nashville,TN,365.19,396.29," 54,268 "
42,HOU,William P Hobby,Houston-Hobby,TX,315.31,342.16," 52,714 "
43,SAT,San Antonio International,San Antonio,TX,356.49,386.85," 49,407 "
44,MIA,Miami International,Miami,FL,353.59,383.70," 47,737 "
45,CMH,John Glenn Columbus International,Columbus,OH,353.18,383.26," 46,869 "
46,BDL,Bradley International,Hartford,CT,390.46,423.71," 45,195 "
47,MSY,Louis Armstrong New Orleans International,New Orleans,LA,343.71,372.98," 44,522 "
48,CLE,Cleveland-Hopkins International,Cleveland,OH,428.26,464.74," 44,397 "
49,BUF,Buffalo Niagara International,Buffalo,NY,324.24,351.85," 42,980 "
50,DAL,Dallas Love Field,Dallas-Love Field,TX,285.48,309.79," 41,848 "
