1,LAX,Los Angeles International,Los Angeles,CA,357.44,364.24," 334,651 "
2,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,314.45,320.43," 267,031 "
3,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,350.74,357.41," 237,423 "
4,SFO,San Francisco International,San Francisco,CA,403.39,411.06," 223,550 "
5,DEN,Denver International,Denver,CO,309.67,315.56," 223,423 "
6,BOS,Logan International,Boston,MA,350.67,357.34," 213,440 "
7,SEA,Seattle/Tacoma International,Seattle,WA,335.11,341.49," 200,862 "
8,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,347.81,354.43," 193,828 "
9,LGA,LaGuardia,New York-La Guardia,NY,330.94,337.24," 184,226 "
10,EWR,Newark Liberty International,Newark,NJ,427.75,435.89," 176,131 "
11,JFK,John F. Kennedy International,New York-JFK,NY,388.65,396.04," 174,794 "
12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,333.80,340.15," 165,222 "
13,LAS,McCarran International,Las Vegas,NV,231.00,235.39," 154,309 "
14,MCO,Orlando International,Orlando,FL,257.88,262.79," 151,675 "
15,PHL,Philadelphia International,Philadelphia,PA,362.69,369.59," 148,997 "
16,MSP,Minneapolis-St Paul International,Minneapolis,MN,381.52,388.78," 138,090 "
17,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,338.94,345.38," 133,062 "
18,DTW,Detroit Metro Wayne County,Detroit,MI,373.47,380.58," 128,416 "
19,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,315.15,321.14," 128,160 "
20,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,238.77,243.31," 122,525 "
21,SAN,San Diego International,San Diego,CA,358.61,365.43," 120,402 "
22,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,426.26,434.36," 112,186 "
23,PDX,Portland International,Portland,OR,329.79,336.06," 109,915 "
24,TPA,Tampa International,Tampa,FL,309.92,315.81," 104,322 "
25,MDW,Chicago Midway International,Chicago-Midway,IL,281.53,286.89," 99,340 "
26,CLT,Charlotte Douglas International,Charlotte,NC,411.15,418.97," 84,032 "
27,OAK,Metropolitan Oakland International,Oakland,CA,313.99,319.96," 83,287 "
28,SLC,Salt Lake City International,Salt Lake City,UT,373.48,380.59," 82,547 "
29,AUS,Austin - Bergstrom International,Austin,TX,373.19,380.29," 82,191 "
30,MIA,Miami International,Miami,FL,299.68,305.38," 82,032 "
31,DAL,Dallas Love Field,Dallas-Love Field,TX,279.59,284.91," 78,458 "
32,STL,St Louis Lambert International,St. Louis,MO,367.33,374.32," 77,198 "
33,MCI,Kansas City International,Kansas City,MO,356.04,362.82," 74,861 "
34,RDU,Raleigh-Durham International,Raleigh/Durham,NC,354.85,361.60," 74,850 "
35,SJC,Norman Y. Mineta San Jose International,San Jose,CA,326.92,333.14," 74,103 "
36,SMF,Sacramento International,Sacramento,CA,372.70,379.79," 73,051 "
37,BNA,Nashville International,Nashville,TN,363.95,370.87," 71,324 "
38,SNA,John Wayne Airport-Orange County,Santa Ana,CA,362.48,369.37," 65,844 "
39,IAD,Washington Dulles International,Washington-Dulles,DC,429.48,437.65," 64,389 "
40,HNL,Daniel K Inouye International,Honolulu,HI,394.63,402.14," 63,156 "
41,IND,Indianapolis International,Indianapolis,IN,350.68,357.35," 62,982 "
42,CLE,Cleveland-Hopkins International,Cleveland,OH,335.54,341.93," 61,452 "
43,HOU,William P Hobby,Houston-Hobby,TX,342.90,349.42," 61,409 "
44,MSY,Louis Armstrong New Orleans International,New Orleans,LA,325.79,331.98," 58,941 "
45,PIT,Pittsburgh International,Pittsburgh,PA,380.17,387.41," 57,302 "
46,CMH,John Glenn Columbus International,Columbus,OH,366.62,373.60," 52,555 "
47,SAT,San Antonio International,San Antonio,TX,386.15,393.49," 51,840 "
48,MKE,General Mitchell International,Milwaukee,WI,329.39,335.65," 50,499 "
49,BDL,Bradley International,Hartford,CT,390.98,398.42," 49,958 "
50,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,377.67,384.85," 45,345 "
51,SJU,Luis Munoz Marin International,San Juan,PR,279.82,285.14," 45,245 "
52,RSW,Southwest Florida International,Fort Myers,FL,307.35,313.19," 39,369 "
53,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,309.23,315.11," 37,568 "
54,JAX,Jacksonville International,Jacksonville,FL,377.34,384.52," 35,898 "
55,BUF,Buffalo Niagara International,Buffalo,NY,310.05,315.95," 35,548 "
56,ONT,Ontario International,Ontario,CA,358.08,364.89," 31,960 "
57,OMA,Eppley Airfield,Omaha,NE,384.64,391.96," 31,707 "
58,BUR,Bob Hope,Burbank,CA,292.17,297.73," 31,658 "
59,ABQ,Albuquerque International Sunport,Albuquerque,NM,386.18,393.52," 30,631 "
60,PVD,Theodore Francis Green State,Providence,RI,361.89,368.77," 29,268 "
61,MEM,Memphis International,Memphis,TN,390.24,397.66," 28,210 "
62,RIC,Richmond International,Richmond,VA,422.78,430.82," 26,564 "
63,OKC,Will Rogers World,Oklahoma City,OK,410.47,418.28," 25,924 "
64,ANC,Ted Stevens Anchorage International,Anchorage,AK,414.28,422.16," 24,422 "
65,SFB,Orlando Sanford International,Sanford,FL,95.58,97.40," 24,263 "
66,ORF,Norfolk International,Norfolk,VA,429.70,437.87," 22,982 "
67,BOI,Boise Air Terminal,Boise,ID,350.22,356.88," 22,515 "
68,SDF,Louisville International-Standiford Field,Louisville,KY,439.14,447.49," 22,313 "
69,CHS,Charleston AFB/International,Charleston,SC,370.78,377.83," 21,844 "
70,TUS,Tucson International,Tucson,AZ,394.90,402.42," 21,393 "
71,ALB,Albany International,Albany,NY,400.56,408.18," 21,246 "
72,GEG,Spokane International,Spokane,WA,368.87,375.89," 20,997 "
