1,LAX,Los Angeles International,Los Angeles,CA,347.63,353.07," 358,621 "
2,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,308.14,312.96," 268,331 "
3,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,344.71,350.10," 230,426 "
4,SFO,San Francisco International,San Francisco,CA,381.49,387.46," 229,405 "
5,DEN,Denver International,Denver,CO,307.03,311.83," 223,440 "
6,SEA,Seattle/Tacoma International,Seattle,WA,319.90,324.91," 214,076 "
7,BOS,Logan International,Boston,MA,338.87,344.17," 202,525 "
8,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,345.68,351.09," 199,605 "
9,LGA,LaGuardia,New York-La Guardia,NY,320.41,325.42," 182,964 "
10,JFK,John F. Kennedy International,New York-JFK,NY,394.96,401.14," 175,952 "
11,EWR,Newark Liberty International,Newark,NJ,427.90,434.59," 171,153 "
12,LAS,McCarran International,Las Vegas,NV,223.49,226.98," 163,967 "
13,PHX,Phoenix Sky Harbor International,Phoenix,AZ,320.37,325.38," 157,167 "
14,MCO,Orlando International,Orlando,FL,250.38,254.30," 155,850 "
15,PHL,Philadelphia International,Philadelphia,PA,362.20,367.86," 144,859 "
16,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,334.38,339.61," 133,875 "
17,MSP,Minneapolis-St Paul International,Minneapolis,MN,374.22,380.07," 132,482 "
18,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,315.34,320.28," 131,046 "
19,SAN,San Diego International,San Diego,CA,350.25,355.73," 127,983 "
20,DTW,Detroit Metro Wayne County,Detroit,MI,369.24,375.02," 118,197 "
21,PDX,Portland International,Portland,OR,313.25,318.15," 115,958 "
22,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,240.85,244.62," 115,921 "
23,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,427.56,434.25," 110,922 "
24,MDW,Chicago Midway International,Chicago-Midway,IL,269.47,273.68," 98,706 "
25,TPA,Tampa International,Tampa,FL,321.03,326.05," 96,275 "
26,OAK,Metropolitan Oakland International,Oakland,CA,303.99,308.75," 87,366 "
27,CLT,Charlotte Douglas International,Charlotte,NC,410.66,417.08," 84,438 "
28,SLC,Salt Lake City International,Salt Lake City,UT,358.79,364.40," 83,528 "
29,AUS,Austin - Bergstrom International,Austin,TX,364.29,369.99," 82,511 "
30,MIA,Miami International,Miami,FL,304.20,308.95," 80,158 "
31,DAL,Dallas Love Field,Dallas-Love Field,TX,281.10,285.50," 75,311 "
32,SJC,Norman Y. Mineta San Jose International,San Jose,CA,323.98,329.05," 74,910 "
33,STL,St Louis Lambert International,St. Louis,MO,364.68,370.38," 74,216 "
34,RDU,Raleigh-Durham International,Raleigh/Durham,NC,345.87,351.27," 73,842 "
35,MCI,Kansas City International,Kansas City,MO,345.35,350.75," 73,378 "
36,SMF,Sacramento International,Sacramento,CA,361.45,367.11," 73,371 "
37,BNA,Nashville International,Nashville,TN,345.74,351.14," 69,463 "
38,SNA,John Wayne Airport-Orange County,Santa Ana,CA,356.10,361.67," 66,974 "
39,HNL,Daniel K Inouye International,Honolulu,HI,387.29,393.35," 63,939 "
40,IAD,Washington Dulles International,Washington-Dulles,DC,446.18,453.16," 62,633 "
41,HOU,William P Hobby,Houston-Hobby,TX,344.71,350.10," 60,883 "
42,CLE,Cleveland-Hopkins International,Cleveland,OH,328.31,333.44," 58,448 "
43,IND,Indianapolis International,Indianapolis,IN,347.33,352.76," 56,193 "
44,PIT,Pittsburgh International,Pittsburgh,PA,360.50,366.14," 55,377 "
45,MSY,Louis Armstrong New Orleans International,New Orleans,LA,311.49,316.36," 54,638 "
