1,LAX,Los Angeles International,Los Angeles,CA,419.54,431.99," 288,054 "
2,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,378.26,389.49," 231,797 "
3,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,399.67,411.54," 206,206 "
4,SFO,San Francisco International,San Francisco,CA,441.81,454.93," 204,566 "
5,BOS,Logan International,Boston,MA,390.06,401.64," 200,148 "
6,DEN,Denver International,Denver,CO,338.05,348.09," 197,466 "
7,SEA,Seattle/Tacoma International,Seattle,WA,374.29,385.40," 180,904 "
8,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,408.19,420.31," 169,373 "
9,LGA,LaGuardia,New York-La Guardia,NY,385.38,396.82," 168,775 "
10,JFK,John F. Kennedy International,New York-JFK,NY,436.00,448.94," 166,532 "
11,EWR,Newark Liberty International,Newark,NJ,478.39,492.59," 153,384 "
12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,359.47,370.14," 153,164 "
13,PHL,Philadelphia International,Philadelphia,PA,417.14,429.53," 135,336 "
14,MCO,Orlando International,Orlando,FL,297.06,305.88," 127,155 "
15,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,334.86,344.80," 124,276 "
16,MSP,Minneapolis-St Paul International,Minneapolis,MN,435.87,448.81," 123,565 "
17,LAS,McCarran International,Las Vegas,NV,273.93,282.06," 123,450 "
18,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,371.00,382.01," 122,184 "
19,DTW,Detroit Metro Wayne County,Detroit,MI,428.16,440.87," 119,246 "
20,SAN,San Diego International,San Diego,CA,377.12,388.31," 114,198 "
21,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,275.07,283.23," 109,107 "
22,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,456.99,470.56," 105,333 "
23,TPA,Tampa International,Tampa,FL,321.69,331.24," 100,204 "
24,PDX,Portland International,Portland,OR,371.95,382.99," 96,356 "
25,MDW,Chicago Midway International,Chicago-Midway,IL,312.70,321.98," 96,335 "
26,OAK,Metropolitan Oakland International,Oakland,CA,318.36,327.81," 77,843 "
27,CLT,Charlotte Douglas International,Charlotte,NC,458.05,471.65," 76,913 "
28,SLC,Salt Lake City International,Salt Lake City,UT,395.60,407.34," 76,762 "
29,AUS,Austin - Bergstrom International,Austin,TX,379.57,390.84," 75,206 "
30,STL,St Louis Lambert International,St. Louis,MO,381.27,392.59," 73,520 "
31,DAL,Dallas Love Field,Dallas-Love Field,TX,284.19,292.63," 72,899 "
32,MCI,Kansas City International,Kansas City,MO,377.34,388.55," 70,167 "
33,SMF,Sacramento International,Sacramento,CA,381.70,393.03," 68,954 "
34,RDU,Raleigh-Durham International,Raleigh/Durham,NC,392.71,404.37," 67,635 "
35,SJC,Norman Y. Mineta San Jose International,San Jose,CA,350.94,361.36," 67,207 "
36,MIA,Miami International,Miami,FL,375.71,386.86," 64,046 "
37,IAD,Washington Dulles International,Washington-Dulles,DC,453.60,467.07," 62,582 "
38,BNA,Nashville International,Nashville,TN,394.64,406.36," 62,198 "
39,SNA,John Wayne Airport-Orange County,Santa Ana,CA,390.51,402.11," 60,522 "
40,HOU,William P Hobby,Houston-Hobby,TX,349.45,359.82," 58,742 "
41,CLE,Cleveland-Hopkins International,Cleveland,OH,371.24,382.26," 56,273 "
42,IND,Indianapolis International,Indianapolis,IN,391.42,403.05," 56,249 "
43,PIT,Pittsburgh International,Pittsburgh,PA,392.85,404.52," 56,199 "
44,HNL,Daniel K Inouye International,Honolulu,HI,412.00,424.23," 55,635 "
45,MSY,Louis Armstrong New Orleans International,New Orleans,LA,347.25,357.56," 54,117 "
46,BDL,Bradley International,Hartford,CT,407.65,419.75," 48,725 "
47,MKE,General Mitchell International,Milwaukee,WI,362.59,373.36," 48,536 "
