1,LAX,Los Angeles International,Los Angeles,CA,430.67,443.29," 276,992 "
2,BOS,Logan International,Boston,MA,379.58,390.70," 252,433 "
3,JFK,John F. Kennedy International,New York-JFK,NY,416.11,428.30," 220,675 "
4,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,420.10,432.41," 211,286 "
5,DEN,Denver International,Denver,CO,337.73,347.63," 203,559 "
6,SFO,San Francisco International,San Francisco,CA,440.60,453.51," 199,447 "
7,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,435.34,448.09," 187,559 "
8,LGA,LaGuardia,New York-La Guardia,NY,398.17,409.84," 174,426 "
9,SEA,Seattle/Tacoma International,Seattle,WA,382.12,393.32," 174,120 "
10,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,434.12,446.84," 170,945 "
11,EWR,Newark Liberty International,Newark,NJ,491.42,505.81," 154,138 "
12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,367.88,378.66," 146,129 "
13,MCO,Orlando International,Orlando,FL,309.31,318.37," 132,824 "
14,LAS,McCarran International,Las Vegas,NV,274.28,282.31," 131,857 "
15,PHL,Philadelphia International,Philadelphia,PA,434.63,447.36," 129,902 "
16,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,346.62,356.77," 126,219 "
17,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,299.86,308.64," 124,111 "
18,MSP,Minneapolis-St Paul International,Minneapolis,MN,437.66,450.48," 119,583 "
19,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,399.02,410.71," 116,354 "
20,DTW,Detroit Metro Wayne County,Detroit,MI,436.69,449.49," 115,891 "
21,SAN,San Diego International,San Diego,CA,385.95,397.25," 109,664 "
22,TPA,Tampa International,Tampa,FL,335.60,345.43," 100,091 "
23,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,506.86,521.71," 96,740 "
24,PDX,Portland International,Portland,OR,362.40,373.02," 93,830 "
25,MDW,Chicago Midway International,Chicago-Midway,IL,337.94,347.84," 92,286 "
26,CLT,Charlotte Douglas International,Charlotte,NC,436.45,449.24," 78,277 "
27,OAK,Metropolitan Oakland International,Oakland,CA,310.83,319.93," 77,356 "
28,AUS,Austin - Bergstrom International,Austin,TX,393.92,405.46," 73,088 "
29,STL,St Louis Lambert International,St. Louis,MO,389.71,401.12," 70,564 "
30,SLC,Salt Lake City International,Salt Lake City,UT,416.23,428.42," 69,824 "
31,SMF,Sacramento International,Sacramento,CA,392.74,404.25," 67,731 "
