1,LAX,Los Angeles International,Los Angeles,CA,383.48,395.61," 297,227 "
2,ORD,Chicago O'Hare International,Chicago-O'Hare,IL,332.64,343.17," 247,127 "
3,DEN,Denver International,Denver,CO,311.10,320.94," 222,530 "
4,SFO,San Francisco International,San Francisco,CA,418.82,432.07," 209,065 "
5,ATL,Hartsfield-Jackson Atlanta International,Atlanta,GA,362.85,374.32," 208,751 "
6,BOS,Logan International,Boston,MA,366.40,377.99," 193,232 "
7,SEA,Seattle/Tacoma International,Seattle,WA,367.25,378.86," 178,603 "
8,DFW,Dallas/Fort Worth International,Dallas-DFW,TX,347.62,358.62," 173,749 "
9,LGA,LaGuardia,New York-La Guardia,NY,351.66,362.79," 168,576 "
10,JFK,John F. Kennedy International,New York-JFK,NY,416.59,429.77," 162,502 "
11,EWR,Newark Liberty International,Newark,NJ,458.66,473.17," 156,651 "
12,PHX,Phoenix Sky Harbor International,Phoenix,AZ,338.03,348.73," 151,139 "
13,PHL,Philadelphia International,Philadelphia,PA,371.49,383.24," 137,888 "
14,MCO,Orlando International,Orlando,FL,273.23,281.87," 133,243 "
15,LAS,McCarran International,Las Vegas,NV,237.20,244.70," 132,957 "
16,DCA,Ronald Reagan Washington National,Washington-Reagan National,DC,346.64,357.61," 130,631 "
17,MSP,Minneapolis-St Paul International,Minneapolis,MN,408.50,421.43," 129,886 "
18,DTW,Detroit Metro Wayne County,Detroit,MI,401.87,414.58," 119,361 "
19,BWI,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,327.60,337.97," 119,301 "
20,SAN,San Diego International,San Diego,CA,359.23,370.60," 116,832 "
21,FLL,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,251.83,259.80," 110,291 "
22,IAH,George Bush Intercontinental/Houston,Houston-Intercontinental,TX,418.10,431.33," 109,421 "
23,PDX,Portland International,Portland,OR,350.67,361.77," 102,093 "
24,TPA,Tampa International,Tampa,FL,309.62,319.41," 98,677 "
25,MDW,Chicago Midway International,Chicago-Midway,IL,302.67,312.24," 89,559 "
26,CLT,Charlotte Douglas International,Charlotte,NC,416.32,429.49," 79,578 "
27,OAK,Metropolitan Oakland International,Oakland,CA,309.28,319.07," 78,002 "
28,AUS,Austin - Bergstrom International,Austin,TX,365.65,377.22," 77,025 "
29,MIA,Miami International,Miami,FL,308.05,317.79," 75,772 "
30,SLC,Salt Lake City International,Salt Lake City,UT,379.35,391.36," 75,405 "
31,DAL,Dallas Love Field,Dallas-Love Field,TX,280.92,289.81," 72,809 "
32,STL,St Louis Lambert International,St. Louis,MO,361.53,372.97," 71,853 "
33,RDU,Raleigh-Durham International,Raleigh/Durham,NC,359.74,371.12," 70,647 "
34,SMF,Sacramento International,Sacramento,CA,362.01,373.46," 69,452 "
35,MCI,Kansas City International,Kansas City,MO,362.28,373.74," 67,243 "
36,SJC,Norman Y. Mineta San Jose International,San Jose,CA,339.86,350.61," 66,644 "
37,BNA,Nashville International,Nashville,TN,372.95,384.74," 63,168 "
38,SNA,John Wayne Airport-Orange County,Santa Ana,CA,364.78,376.32," 62,592 "
39,HNL,Daniel K Inouye International,Honolulu,HI,389.09,401.40," 61,625 "
40,HOU,William P Hobby,Houston-Hobby,TX,333.35,343.89," 59,134 "
41,IND,Indianapolis International,Indianapolis,IN,363.83,375.33," 59,043 "
42,IAD,Washington Dulles International,Washington-Dulles,DC,462.57,477.20," 56,938 "
43,CLE,Cleveland-Hopkins International,Cleveland,OH,337.28,347.95," 55,768 "
44,PIT,Pittsburgh International,Pittsburgh,PA,383.30,395.42," 54,016 "
45,MSY,Louis Armstrong New Orleans International,New Orleans,LA,329.20,339.61," 53,508 "
46,SAT,San Antonio International,San Antonio,TX,385.16,397.34," 48,308 "
47,CMH,John Glenn Columbus International,Columbus,OH,378.45,390.42," 48,138 "
48,BDL,Bradley International,Hartford,CT,393.23,405.67," 46,202 "
49,MKE,General Mitchell International,Milwaukee,WI,356.41,367.68," 45,547 "
50,SJU,Luis Munoz Marin International,San Juan,PR,307.71,317.44," 40,168 "
51,CVG,Cincinnati/Northern Kentucky International,Cincinnati,OH,411.43,424.45," 37,842 "
52,RSW,Southwest Florida International,Fort Myers,FL,305.76,315.44," 37,243 "
53,PBI,Palm Beach International,West Palm Beach/Palm Beach,FL,310.15,319.96," 36,369 "
