100
66787.021176,43008.496964,64587.897003,93435.838816,66812.228213,7064.648637,45816.720444,3938.111907,80385.775578,1390.296418,15306.218636,6624.566962,57128.436149,6065.468642,18836.185819,51586.237672,2758.279640,54926.031951,57229.727584,98818.261968,41935.631006,73454.067381,89260.783043,79355.668409,47654.217556,25072.626696,46019.758683,73871.041219,14636.289064,52724.232507,40260.099179,19095.681858,98905.204795,10364.555442,22383.584473,80176.888073,15065.727911,52071.566909,31023.134638,73973.069563,12173.200087,41637.788366,30742.889897,61341.153583,95445.339427,78851.653814,18375.856213,78723.817404,71969.049414,73415.993284,98271.190188,58671.849346,7223.836671,17663.428995,42170.651469,16924.323484,90682.194798,12536.810307,74070.941368,66804.263589,87943.349961,5221.719307,43603.253018,23600.267079,73033.909490,9924.936262,50609.141617,84642.017720,79340.201795,96079.949568,93941.945254,75854.704800,71566.384834,6049.224607,62269.478976,15153.606950,18509.405496,56532.035007,4320.862947,77684.960925,77148.562382,48659.872059,56206.682727,85590.682220,35607.336391,57057.737683,94674.904782,14173.421558,21303.957579,11878.615772,93076.134331,33786.265435,47407.548949,73698.198320,70450.602508,29083.184313,38993.056329,75356.868832,11044.946048,30746.623476
42618.182746,76201.564065,20716.803632,3534.377098,10597.631768,25594.197699,42445.215562,15259.305869,49698.763555,41581.176386,40340.663378,67748.530849,48407.417005,74533.458743,4052.950640,6104.645425,93084.443405,83964.220894,72681.195093,55822.008180,2911.590796,86952.592893,40796.668992,35209.570848,91169.402978,10644.798507,47455.107867,10843.786006,21498.728980,55314.887857,90657.326995,72222.812976,43725.742752,97543.017332,43685.631806,99685.764639,34781.231288,91954.028976,88850.256238,66073.332761,3954.346955,11529.725478,55111.460604,47271.979627,7750.756213,2161.869138,64006.400747,82149.853504,30571.715927,24139.081240,33057.896210,20854.570362,10463.203271,43417.027758,39972.199105,79333.118668,86208.491767,95336.000899,13236.355610,17930.141853,45194.847955,19395.195011,94476.693122,16933.392098,81237.919296,99305.756762,64897.319149,82134.942983,32968.926405,74673.981909,35042.331251,16867.671504,44869.944666,62570.775333,54811.652873,79093.412116,592.928157,9207.749427,33.655540,20118.030225,67213.614832,95567.390321,39584.114054,7471.456298,3254.303953,45494.165904,36152.538774,59547.458202,74565.509791,39128.783695,2619.150618,29383.663388,16710.802836,98281.700024,64732.554309,98016.033228,37823.517225,64057.103019,71285.756713,49960.671719
53673.997551,12836.695850,57816.675011,70849.019697,94502.387520,61759.347408,28199.999101,333.616893,29734.423591,61655.260329,17015.047155,26413.146985,53254.716966,32246.195593,61998.809348,99080.534326,77661.704916,5499.343120,84301.384207,67860.564671,86326.166191,75925.309854,20762.922865,59436.967209,74874.243643,44964.324337,80763.520992,46727.855112,61847.721352,58558.711534,61180.917998,39519.337496,69556.476025,74321.002783,21367.043368,32661.631865,71801.479476,22219.374794,84845.868446,43061.748778,2748.569438,51609.402831,59403.544417,17530.328285,77311.308627,45097.796366,33728.285622,77334.849482,29635.814412,57142.621822,93837.419662,58696.067318,98391.195386,58203.301424,62571.784049,42957.175782,89291.123250,48832.443850,92903.836535,69945.933379,42451.811933,8707.371693,99660.863588,79464.859182,37698.073383,80299.535806,26411.734588,97174.392127,19911.045179,8039.993666,56642.743650,47803.182695,45563.748040,94628.534511,62998.398659,8682.729643,79618.197626,81630.308081,3432.322491,8575.739119,97702.648164,72665.888899,27870.877992,48917.312669,25217.974438,30264.752333,7954.475809,27794.584931,74703.561552,91985.808403,86997.587276,43152.170701,18058.639316,45894.846021,85877.645988,62621.357744,43345.860045,7694.676811,5127.527577,18998.661142
13569.295840,12206.220083,27331.348482,75041.995468,62423.924390,39736.870142,67696.341814,16037.296473,7671.519521,7245.942963,16402.727614,77129.459606,5154.547247,30965.325630,41436.125875,40627.576855,99227.400217,76529.193335,92834.601921,28593.658630,18598.992581,4680.037883,51219.569548,72050.315551,82649.476866,52440.254559,49163.559154,58800.792074,14393.850524,64600.181241,39730.104409,10835.398096,58061.554966,65516.253269,38935.780177,6154.683058,62440.440650,43830.107178,31552.055360,72551.099294,95176.681176,13253.736651,54561.067961,98658.346664,61820.646408,24784.894819,68486.285897,40508.255387,22984.884325,77443.997647,134.420545,19455.437240,94433.401709,76234.871373,79165.967081,40186.989192,73777.324464,18682.888446,25495.254547,97293.310844,80599.762958,88866.651706,57698.498558,75633.889661,35399.415739,42604.047318,36676.568003,98108.697449,25345.028956,57095.426678,23129.539396,78853.644237,50723.141693,25245.256182,14877.767783,63534.297129,44616.772633,44563.579539,81775.855872,82998.654007,73275.356497,52709.107829,87662.185864,41061.894108,25161.374054,17518.210847,95439.736590,45197.777290,93908.387746,22381.274420,92981.600479,4263.686214,38316.520327,39913.644201,69024.734933,37267.647754,48514.999430,52252.015827,40794.560804,49184.400104
91471.230655,14246.848287,63074.465967,33073.845435,29887.658984,65769.009186,41370.691384,60467.632473,18859.961134,99779.587891,23293.574778,30184.787440,27023.991124,7985.759493,75750.713181,33774.486765,23872.770481,54132.910987,7465.960564,43930.090105,42661.876304,60222.878991,79731.794672,63719.779379,21071.788081,86476.451852,546.602775,16173.937094,99098.042491,95389.145844,81329.856154,42070.699415,77184.967642,92149.863017,83410.366805,22004.547780,45779.052403,10104.810740,2917.938178,24102.602825,37323.957286,68355.089182,27240.293865,65441.153931,8688.722797,1187.091937,89993.932374,95221.205520,39461.401688,51829.828165,23451.021565,48944.011545,56061.802695,94740.921024,32873.412337,82969.467149,29422.578423,8067.929618,35853.582504,83001.208579,34339.383314,34560.884185,27446.091800,91512.215600,17153.158148,89779.262008,17176.419653,9834.253662,97772.095817,32217.963201,23418.698432,842.877721,66511.986625,9504.149076,82419.890904,46907.874410,76693.658150,41092.589802,11250.848244,71047.243419,75946.849157,69008.186076,99549.778923,66361.491137,83417.614357,27967.382755,13766.884586,59677.589577,37721.067830,82644.440320,61687.096287,36900.232895,11021.073223,42520.504284,10597.628043,50675.927830,74394.253073,79667.745989,98526.553623,71265.906597
44608.691361,88780.480712,28043.549808,38654.447138,17639.808885,85905.576352,50851.202086,17707.659507,798.631842,84144.196793,73795.911520,97940.737101,54504.238472,22134.196497,23637.720076,34974.960028,92633.392426,26621.987364,72213.510973,86441.559852,86575.321895,69180.225011,95152.945349,99298.799224,47116.048335,7347.837103,18263.120547,69102.124346,82897.057238,25798.151056,84636.423917,74781.188732,84528.551804,97946.758521,66679.610533,46595.382578,56735.454484,90681.456305,2663.492096,47839.977014,73423.251453,70691.500221,60476.388256,64453.730952,31029.945354,49908.222752,51024.993072,92936.185512,26092.587478,92295.607596,75271.262359,46027.130334,54666.597706,83895.116619,26688.842030,7109.630167,86922.907685,91798.465417,17594.754899,90772.741378,46504.078367,64291.069457,65370.375511,33082.616258,48110.198909,84235.160932,64269.213924,55388.178055,66970.877803,76265.901412,71018.388251,93771.813295,61176.661947,5340.591783,41822.475034,27396.117031,36794.297234,85855.624773,48914.441401,93627.635713,44316.464782,20406.101522,8125.087818,27521.490326,15077.574148,68755.685480,87162.923296,44037.258279,48097.777394,27111.002031,45491.183203,78246.805762,46194.305531,84450.153209,83040.671510,92133.387222,55940.585474,35942.814988,88333.768254,39161.638940
67251.696984,89507.304780,70444.823092,2754.205476,82922.413054,8462.852858,84372.326586,10699.076685,50812.089146,25675.378992,73227.018713,61209.896891,30348.254854,93233.277507,60617.017126,22093.365453,40312.240763,82283.334381,45145.233188,29299.664285,14902.747298,56481.242443,24472.175790,29841.705991,62329.548956,9137.025489,73325.851177,64724.171847,67499.634239,22356.129083,90352.365697,55985.365466,56050.164702,41421.670212,23306.239601,29263.044030,8483.851668,37484.060764,52924.605581,8240.292327,22842.851719,50810.722197,87724.240213,99842.808861,73492.343295,83340.525807,66648.432414,94509.315349,77594.591017,23893.994903,6652.320003,39109.817451,38901.325433,48092.199098,43919.644950,7080.085495,73709.809258,62931.199498,73425.701670,16657.923830,84972.946247,10762.753817,39324.340807,74319.975721,41203.054671,17819.762340,51371.009583,62991.546360,33523.458032,82098.265964,67416.236864,44205.599630,47069.159131,2560.095453,69910.807431,67412.905709,19216.468901,6505.132293,83447.728673,75459.741513,79039.078617,72506.157997,50209.083669,20682.423114,46581.449713,61175.644616,91959.040562,55123.732595,12518.043318,59523.060437,76901.847395,37312.604371,5111.625663,54659.125984,24642.844657,13210.137622,23398.371339,34092.011418,21213.999874,57339.996643
57555.123589,81793.136143,23896.885449,88542.363788,94600.696767,18843.779450,75001.390316,67620.860401,99974.120501,68672.370294,52398.853825,28298.888376,67598.803469,49404.680105,17165.334260,56608.252863,25260.317950,24234.621944,75318.257688,85572.132137,60842.409902,41421.498523,60572.295389,15956.816140,31322.345206,85163.380992,66511.694283,59518.424174,75853.169095,22923.300992,15667.780970,67738.961230,17932.942806,90085.302290,4750.568851,63170.154845,80073.345957,1436.778867,13634.012189,1192.057143,2022.781373,28677.556451,99817.707483,2644.973306,97119.084884,68689.379923,5099.828134,53714.964755,28401.924224,16283.971367,19457.701378,98745.471797,84045.779560,40176.688625,17575.845651,42636.149123,27724.183883,88133.102698,59509.686180,3212.767897,16346.350282,69415.636862,8330.488870,44478.949325,66930.868651,69884.906186,40217.046883,85919.617344,68812.628591,21942.618088,67465.051671,5987.101293,35892.472765,22731.126910,84898.279974,52030.929952,97846.042597,22690.808652,44577.168374,42908.944495,27932.678649,97896.607033,81424.228607,92412.551909,9912.530207,36625.331384,78933.937235,72566.817411,36732.636648,10228.568888,21241.839062,22875.546822,83706.065587,25264.413022,12736.113477,39791.270929,80967.208177,8818.517639,21504.102200,12628.293890
15586.239488,8794.214264,91866.057969,9346.586666,76658.975976,50229.611136,81834.654364,16988.696640,18671.513459,93823.953855,10426.467159,72076.419032,71303.102690,53785.112064,82126.006198,24223.837275,15667.031209,92232.422388,14379.083194,36131.783691,21154.164541,88938.874142,59466.552766,68529.538752,48180.680424,9545.693094,95968.717382,50000.822898,62517.048777,60079.024904,70199.340897,42355.300605,17320.913698,93399.461217,36166.731943,22738.055996,15892.639679,60309.715322,17604.500863,53497.258650,91192.746625,24392.328849,44665.063851,54433.283985,78179.086690,51825.167547,98815.171048,34244.799636,28768.191041,47836.081618,57175.505704,22255.819402,82251.067779,48427.337808,11404.788741,65640.749909,64967.548136,89758.999316,64426.230440,16814.724605,58704.592086,90983.744707,62820.360284,73655.847869,52872.805140,56523.474290,92066.067082,83116.456208,61344.828396,74172.703447,33468.390372,75347.152436,29846.532012,8068.550484,9298.434914,36878.079525,93523.167211,25522.790123,53090.368520,47932.078763,20670.567377,16011.484449,83234.846679,87053.769263,30671.734617,17329.292109,1039.925927,62576.063522,57782.596241,25159.220370,95527.889066,35084.058181,89899.124108,45394.583678,59785.486231,48952.666186,97782.215429,93192.688047,64092.091318,25596.737089
41472.929928,58903.950903,35602.473723,73399.313809,92124.628366,60466.101146,60595.834055,76703.573615,56157.007565,93484.450688,15424.819632,96398.547337,7401.267452,94224.097065,69837.692648,66257.184685,62746.863333,53823.478410,46641.149958,91734.407001,25781.326341,26418.295662,47750.667370,36872.118456,25220.026468,19850.168627,72793.685961,53851.881094,5839.951302,51688.312163,67896.812258,86988.266460,43106.632333,28993.012544,68034.537078,28513.560558,72927.927635,80193.023795,58053.725430,24586.269884,47421.711338,23918.597931,60685.154502,410.350609,25846.457082,42202.749688,70044.159552,24386.944827,70002.760960,2898.574119,74107.376942,31853.161401,86343.990867,67713.899526,29111.327345,27671.468092,36736.607948,96748.435915,29360.544982,63946.868187,49257.449275,48950.271383,35340.633918,32452.400702,26717.173607,43380.692860,66763.109515,47859.855024,87280.039391,97504.816622,7873.923950,92924.405399,76766.350717,42032.294280,86831.627828,61333.897742,12128.780238,55390.685874,83621.385362,52812.809014,23194.061378,11163.109415,71427.356115,43064.271172,74596.718969,75098.762233,65745.372452,27081.174749,57696.008853,48638.618765,75092.631430,80616.713727,20256.685623,34690.825804,23850.486120,14216.629850,83697.136672,37001.718325,84402.703674,13831.888247
